"Country","Year","Month","Variable","Value"
"Russia",2022,3,"Household credit billion currency units",27047.91
"Russia",2022,3,"Mortgage credit billion currency units",12451.16
"Russia",2022,3,"Consumer credit billion currency units",15140.41
"Russia",2022,3,"Consumer Price Index (CPI)",740.5
"Russia",2022,3,"Money supply billion currency units",68203.5
"Russia",2022,3,"Bank deposit interest rate percent",18.79
"Russia",2022,3,"Mortgage credit interest rate percent",NA
"Russia",2022,3,"Business credit interest rate percent",15.93
"Russia",2022,3,"Foreign exchange reserves billion currency units",606.41
"Russia",2022,3,"Inflation monthly percent change in the CPI",7.62
"Russia",2022,3,"Inflation annual percent change in the CPI",16.69
"Russia",2022,3,"USD Exchange rate",109.7567
"Russia",2022,3,"Policy rate percent",20
"Russia",2022,3,"Stock market index",147.44
"Russia",2022,3,"Long-term interest rate",NA
"Russia",2022,4,"Private sector credit billion currency units",71353.8
"Russia",2022,4,"Business credit billion currency units",44538.93
"Russia",2022,4,"Household credit billion currency units",26814.87
"Russia",2022,4,"Mortgage credit billion currency units",12437.83
"Russia",2022,4,"Consumer credit billion currency units",14634.41
"Russia",2022,4,"Consumer Price Index (CPI)",752.1
"Russia",2022,4,"Money supply billion currency units",68475.3
"Russia",2022,4,"Bank deposit interest rate percent",14.03
"Russia",2022,4,"Mortgage credit interest rate percent",NA
"Russia",2022,4,"Business credit interest rate percent",14.05
"Russia",2022,4,"Foreign exchange reserves billion currency units",593.05
"Russia",2022,4,"Inflation monthly percent change in the CPI",1.57
"Russia",2022,4,"Inflation annual percent change in the CPI",17.83
"Russia",2022,4,"USD Exchange rate",80.29
"Russia",2022,4,"Policy rate percent",17
"Russia",2022,4,"Stock market index",146.33
"Russia",2022,4,"Long-term interest rate",NA
"Russia",2022,5,"Private sector credit billion currency units",70859.03
"Russia",2022,5,"Business credit billion currency units",44092.06
"Russia",2022,5,"Household credit billion currency units",26766.97
"Russia",2022,5,"Mortgage credit billion currency units",12424.02
"Russia",2022,5,"Consumer credit billion currency units",14315.82
"Russia",2022,5,"Consumer Price Index (CPI)",753
"Russia",2022,5,"Money supply billion currency units",68993.41
"Russia",2022,5,"Bank deposit interest rate percent",8.06
"Russia",2022,5,"Mortgage credit interest rate percent",NA
"Russia",2022,5,"Business credit interest rate percent",12.79
"Russia",2022,5,"Foreign exchange reserves billion currency units",587.42
"Russia",2022,5,"Inflation monthly percent change in the CPI",0.12
"Russia",2022,5,"Inflation annual percent change in the CPI",17.11
"Russia",2022,5,"USD Exchange rate",65.4509
"Russia",2022,5,"Policy rate percent",11
"Russia",2022,5,"Stock market index",141.4
"Russia",2022,5,"Long-term interest rate",NA
"Russia",2022,6,"Private sector credit billion currency units",70104.51
"Russia",2022,6,"Business credit billion currency units",43240.33
"Russia",2022,6,"Household credit billion currency units",26864.18
"Russia",2022,6,"Mortgage credit billion currency units",12508.53
"Russia",2022,6,"Consumer credit billion currency units",14426.35
"Russia",2022,6,"Consumer Price Index (CPI)",750.4
"Russia",2022,6,"Money supply billion currency units",69623.2
"Russia",2022,6,"Bank deposit interest rate percent",6.97
"Russia",2022,6,"Mortgage credit interest rate percent",NA
"Russia",2022,6,"Business credit interest rate percent",10.57
"Russia",2022,6,"Foreign exchange reserves billion currency units",584.12
"Russia",2022,6,"Inflation monthly percent change in the CPI",-0.35
"Russia",2022,6,"Inflation annual percent change in the CPI",15.91
"Russia",2022,6,"USD Exchange rate",57.5814
"Russia",2022,6,"Policy rate percent",9.5
"Russia",2022,6,"Stock market index",138.86
"Russia",2022,6,"Long-term interest rate",NA
"Russia",2022,7,"Private sector credit billion currency units",71549.18
"Russia",2022,7,"Business credit billion currency units",44407.06
"Russia",2022,7,"Household credit billion currency units",27142.12
"Russia",2022,7,"Mortgage credit billion currency units",12682.25
"Russia",2022,7,"Consumer credit billion currency units",14718.09
"Russia",2022,7,"Consumer Price Index (CPI)",747.5
"Russia",2022,7,"Money supply billion currency units",70825.4
"Russia",2022,7,"Bank deposit interest rate percent",6.21
"Russia",2022,7,"Mortgage credit interest rate percent",NA
"Russia",2022,7,"Business credit interest rate percent",10.16
"Russia",2022,7,"Foreign exchange reserves billion currency units",576.9
"Russia",2022,7,"Inflation monthly percent change in the CPI",-0.39
"Russia",2022,7,"Inflation annual percent change in the CPI",15.11
"Russia",2022,7,"USD Exchange rate",59.3958
"Russia",2022,7,"Policy rate percent",8
"Russia",2022,7,"Stock market index",127.69
"Russia",2022,7,"Long-term interest rate",NA
"Russia",2022,8,"Private sector credit billion currency units",73001.86
"Russia",2022,8,"Business credit billion currency units",45578.09
"Russia",2022,8,"Household credit billion currency units",27423.77
"Russia",2022,8,"Mortgage credit billion currency units",12793.73
"Russia",2022,8,"Consumer credit billion currency units",14915.24
"Russia",2022,8,"Consumer Price Index (CPI)",743.6
"Russia",2022,8,"Money supply billion currency units",73333.3
"Russia",2022,8,"Bank deposit interest rate percent",5.06
"Russia",2022,8,"Mortgage credit interest rate percent",NA
"Russia",2022,8,"Business credit interest rate percent",9.14
"Russia",2022,8,"Foreign exchange reserves billion currency units",565.66
"Russia",2022,8,"Inflation monthly percent change in the CPI",-0.52
"Russia",2022,8,"Inflation annual percent change in the CPI",14.31
"Russia",2022,8,"USD Exchange rate",60.839
"Russia",2022,8,"Policy rate percent",8
"Russia",2022,8,"Stock market index",130.3
"Russia",2022,8,"Long-term interest rate",NA
"Russia",2022,9,"Private sector credit billion currency units",74041.58
"Russia",2022,9,"Business credit billion currency units",46195.33
"Russia",2022,9,"Household credit billion currency units",27846.25
"Russia",2022,9,"Mortgage credit billion currency units",13093.64
"Russia",2022,9,"Consumer credit billion currency units",15164
"Russia",2022,9,"Consumer Price Index (CPI)",744
"Russia",2022,9,"Money supply billion currency units",75096.8
"Russia",2022,9,"Bank deposit interest rate percent",5.55
"Russia",2022,9,"Mortgage credit interest rate percent",NA
"Russia",2022,9,"Business credit interest rate percent",9.13
"Russia",2022,9,"Foreign exchange reserves billion currency units",540.69
"Russia",2022,9,"Inflation monthly percent change in the CPI",0.05
"Russia",2022,9,"Inflation annual percent change in the CPI",13.69
"Russia",2022,9,"USD Exchange rate",60.0275
"Russia",2022,9,"Policy rate percent",7.5
"Russia",2022,9,"Stock market index",135.15
"Russia",2022,9,"Long-term interest rate",NA
"Russia",2022,10,"Private sector credit billion currency units",75966.67
"Russia",2022,10,"Business credit billion currency units",47851.8
"Russia",2022,10,"Household credit billion currency units",28114.87
"Russia",2022,10,"Mortgage credit billion currency units",13321.9
"Russia",2022,10,"Consumer credit billion currency units",15321.14
"Russia",2022,10,"Consumer Price Index (CPI)",745.3
"Russia",2022,10,"Money supply billion currency units",75636.5
"Russia",2022,10,"Bank deposit interest rate percent",5.17
"Russia",2022,10,"Mortgage credit interest rate percent",NA
"Russia",2022,10,"Business credit interest rate percent",9.13
"Russia",2022,10,"Foreign exchange reserves billion currency units",547.19
"Russia",2022,10,"Inflation monthly percent change in the CPI",0.17
"Russia",2022,10,"Inflation annual percent change in the CPI",12.63
"Russia",2022,10,"USD Exchange rate",61.8334
"Russia",2022,10,"Policy rate percent",7.5
"Russia",2022,10,"Stock market index",120.77
"Russia",2022,10,"Long-term interest rate",NA
"Russia",2022,11,"Private sector credit billion currency units",77030.65
"Russia",2022,11,"Business credit billion currency units",48588.67
"Russia",2022,11,"Household credit billion currency units",28441.99
"Russia",2022,11,"Mortgage credit billion currency units",13528.59
"Russia",2022,11,"Consumer credit billion currency units",15348.34
"Russia",2022,11,"Consumer Price Index (CPI)",748.1
"Russia",2022,11,"Money supply billion currency units",76873.3
"Russia",2022,11,"Bank deposit interest rate percent",5.35
"Russia",2022,11,"Mortgage credit interest rate percent",NA
"Russia",2022,11,"Business credit interest rate percent",8.98
"Russia",2022,11,"Foreign exchange reserves billion currency units",567.29
"Russia",2022,11,"Inflation monthly percent change in the CPI",0.38
"Russia",2022,11,"Inflation annual percent change in the CPI",11.99
"Russia",2022,11,"USD Exchange rate",61.1288
"Russia",2022,11,"Policy rate percent",7.5
"Russia",2022,11,"Stock market index",130.35
"Russia",2022,11,"Long-term interest rate",NA
"Russia",2022,12,"Private sector credit billion currency units",78942.55
"Russia",2022,12,"Business credit billion currency units",50131.61
"Russia",2022,12,"Household credit billion currency units",28810.93
"Russia",2022,12,"Mortgage credit billion currency units",13844.98
"Russia",2022,12,"Consumer credit billion currency units",15489.03
"Russia",2022,12,"Consumer Price Index (CPI)",753.9
"Russia",2022,12,"Money supply billion currency units",82388
"Russia",2022,12,"Bank deposit interest rate percent",5.48
"Russia",2022,12,"Mortgage credit interest rate percent",NA
"Russia",2022,12,"Business credit interest rate percent",8.75
"Russia",2022,12,"Foreign exchange reserves billion currency units",581.99
"Russia",2022,12,"Inflation monthly percent change in the CPI",0.78
"Russia",2022,12,"Inflation annual percent change in the CPI",11.94
"Russia",2022,12,"USD Exchange rate",65.8408
"Russia",2022,12,"Policy rate percent",7.5
"Russia",2022,12,"Stock market index",128.02
"Russia",2022,12,"Long-term interest rate",NA
"Russia",2023,1,"Private sector credit billion currency units",79213.13
"Russia",2023,1,"Business credit billion currency units",50270.23
"Russia",2023,1,"Household credit billion currency units",28942.91
"Russia",2023,1,"Mortgage credit billion currency units",13926.82
"Russia",2023,1,"Consumer credit billion currency units",15414.32
"Russia",2023,1,"Consumer Price Index (CPI)",760.3
"Russia",2023,1,"Money supply billion currency units",82221.7
"Russia",2023,1,"Bank deposit interest rate percent",5.35
"Russia",2023,1,"Mortgage credit interest rate percent",NA
"Russia",2023,1,"Business credit interest rate percent",9.01
"Russia",2023,1,"Foreign exchange reserves billion currency units",597.04
"Russia",2023,1,"Inflation monthly percent change in the CPI",0.85
"Russia",2023,1,"Inflation annual percent change in the CPI",11.78
"Russia",2023,1,"USD Exchange rate",70.0669
"Russia",2023,1,"Policy rate percent",7.5
"Russia",2023,1,"Stock market index",129.45
"Russia",2023,1,"Long-term interest rate",NA
"Russia",2023,2,"Private sector credit billion currency units",80992.77
"Russia",2023,2,"Business credit billion currency units",51783.19
"Russia",2023,2,"Household credit billion currency units",29209.58
"Russia",2023,2,"Mortgage credit billion currency units",14144.11
"Russia",2023,2,"Consumer credit billion currency units",15364.6
"Russia",2023,2,"Consumer Price Index (CPI)",763.7
"Russia",2023,2,"Money supply billion currency units",83955.9
"Russia",2023,2,"Bank deposit interest rate percent",5.42
"Russia",2023,2,"Mortgage credit interest rate percent",NA
"Russia",2023,2,"Business credit interest rate percent",9.25
"Russia",2023,2,"Foreign exchange reserves billion currency units",574.25
"Russia",2023,2,"Inflation monthly percent change in the CPI",0.45
"Russia",2023,2,"Inflation annual percent change in the CPI",10.99
"Russia",2023,2,"USD Exchange rate",73.7457
"Russia",2023,2,"Policy rate percent",7.5
"Russia",2023,2,"Stock market index",132.24
"Russia",2023,2,"Long-term interest rate",NA
"Russia",2023,3,"Private sector credit billion currency units",82443.42
"Russia",2023,3,"Business credit billion currency units",52689.2
"Russia",2023,3,"Household credit billion currency units",29754.22
"Russia",2023,3,"Mortgage credit billion currency units",14445.19
"Russia",2023,3,"Consumer credit billion currency units",15827.4
"Russia",2023,3,"Consumer Price Index (CPI)",766.5
"Russia",2023,3,"Money supply billion currency units",84813.4
"Russia",2023,3,"Bank deposit interest rate percent",5.81
"Russia",2023,3,"Mortgage credit interest rate percent",NA
"Russia",2023,3,"Business credit interest rate percent",9.24
"Russia",2023,3,"Foreign exchange reserves billion currency units",593.88
"Russia",2023,3,"Inflation monthly percent change in the CPI",0.37
"Russia",2023,3,"Inflation annual percent change in the CPI",3.51
"Russia",2023,3,"USD Exchange rate",76.423
"Russia",2023,3,"Policy rate percent",7.5
"Russia",2023,3,"Stock market index",139.11
"Russia",2023,3,"Long-term interest rate",NA
"Russia",2023,4,"Private sector credit billion currency units",84086.96
"Russia",2023,4,"Business credit billion currency units",53805.38
"Russia",2023,4,"Household credit billion currency units",30281.58
"Russia",2023,4,"Mortgage credit billion currency units",14753.19
"Russia",2023,4,"Consumer credit billion currency units",16137.48
"Russia",2023,4,"Consumer Price Index (CPI)",769.5
"Russia",2023,4,"Money supply billion currency units",84636
"Russia",2023,4,"Bank deposit interest rate percent",5.68
"Russia",2023,4,"Mortgage credit interest rate percent",NA
"Russia",2023,4,"Business credit interest rate percent",9.49
"Russia",2023,4,"Foreign exchange reserves billion currency units",595.79
"Russia",2023,4,"Inflation monthly percent change in the CPI",0.39
"Russia",2023,4,"Inflation annual percent change in the CPI",2.31
"Russia",2023,4,"USD Exchange rate",81.0177
"Russia",2023,4,"Policy rate percent",7.5
"Russia",2023,4,"Stock market index",152.71
"Russia",2023,4,"Long-term interest rate",NA
